engjpn7c05,ende-tutorial1,1000000,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.906,1724876413.906
engjpn7c05,ende-tutorial1,1000001,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.908,1724876413.908
engjpn7c05,ende-tutorial1,1000002,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.908,1724876413.909
engjpn7c05,ende-tutorial2,1000003,TGT,eng,jpn,0,ende-tutorial2,False,[],1724876421.564,1724876421.564
engjpn7c05,ende-tutorial2,1000004,TGT,eng,jpn,0,ende-tutorial2,False,[],1724876421.565,1724876421.565
engjpn7c05,ende-tutorial2,1000005,TGT,eng,jpn,0,ende-tutorial2,False,"[{""start_i"":8,""end_i"":11,""severity"":""minor""}]",1724876421.565,1724876421.565
engjpn7c05,IKUN-C,787,TGT,eng,jpn,100,test-en-speech_WbO8dOhsgY4_003,False,[],1724876462.69,1724876462.69
engjpn7c05,CommandR-plus,604,BAD,eng,jpn,20,test-en-social_112226149509052560#bad,False,"[{""start_i"":0,""end_i"":10,""severity"":""major"",""error_type"":null}]",1724876477.285,1724876487.271
engjpn7c05,CommandR-plus,605,BAD,eng,jpn,75,test-en-social_112226149509052560#bad,False,"[{""start_i"":0,""end_i"":10,""severity"":""major"",""error_type"":null}]",1724876506.491,1724876551.092
engjpn7c05,GPT-4,38,TGT,eng,jpn,80,test-en-news_newsrepublic.com.6817,False,"[{""start_i"":13,""end_i"":18,""severity"":""minor"",""error_type"":null}]",1724876793.708,1724876802.526
engjpn7c05,GPT-4,39,TGT,eng,jpn,100,test-en-news_newsrepublic.com.6817,False,[],1724876609.533,1724876609.533
