engjpn7c05,ende-tutorial1,1000001,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.906,1724876413.906
engjpn7c05,ende-tutorial1,1000002,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.908,1724876413.908
engjpn7c05,ende-tutorial1,1000003,TGT,eng,jpn,0,ende-tutorial1,False,[],1724876413.908,1724876413.909
engjpn7c05,ende-tutorial2,1000004,TGT,eng,jpn,0,ende-tutorial2,False,[],1724876421.564,1724876421.564
engjpn7c05,ende-tutorial2,1000005,TGT,eng,jpn,0,ende-tutorial2,False,[],1724876421.565,1724876421.565
engjpn7c05,ende-tutorial2,1000006,TGT,eng,jpn,0,ende-tutorial2,False,"[{""start_i"":8,""end_i"":11,""severity"":""minor""}]",1724876421.565,1724876421.565
engjpn7c05,IKUN-C,788,TGT,eng,jpn,100,test-en-speech_WbO8dOhsgY4_003,False,[],1724876462.69,1724876462.69
engjpn7c05,CommandR-plus,605,BAD,eng,jpn,20,test-en-social_112226149509052560#bad,False,"[{""start_i"":0,""end_i"":10,""severity"":""major"",""error_type"":null}]",1724876477.285,1724876487.271
engjpn7c05,CommandR-plus,606,BAD,eng,jpn,75,test-en-social_112226149509052560#bad,False,"[{""start_i"":0,""end_i"":10,""severity"":""major"",""error_type"":null}]",1724876506.491,1724876551.092
engjpn7c05,GPT-4,39,TGT,eng,jpn,80,test-en-news_newsrepublic.com.6817,False,"[{""start_i"":13,""end_i"":18,""severity"":""minor"",""error_type"":null}]",1724876793.708,1724876802.526
engjpn7c05,GPT-4,40,TGT,eng,jpn,100,test-en-news_newsrepublic.com.6817,False,[],1724876609.533,1724876609.533
engjpn7c05,GPT-4,41,TGT,eng,jpn,95,test-en-news_newsrepublic.com.6817,False,"[{""start_i"":0,""end_i"":2,""severity"":""minor"",""error_type"":null},{""start_i"":84,""end_i"":86,""severity"":""minor"",""error_type"":null},{""start_i"":94,""end_i"":104,""severity"":""minor"",""error_type"":null},{""start_i"":105,""end_i"":106,""severity"":""minor"",""error_type"":null},{""start_i"":162,""end_i"":164,""severity"":""minor"",""error_type"":null},{""start_i"":263,""end_i"":265,""severity"":""minor"",""error_type"":null},{""start_i"":352,""end_i"":354,""severity"":""minor"",""error_type"":null},{""start_i"":391,""end_i"":393,""severity"":""minor"",""error_type"":null}]",1724876668.567,1724876704.981
engjpn7c05,GPT-4,42,TGT,eng,jpn,100,test-en-news_newsrepublic.com.6817,False,[],1724876763.216,1724876763.216
engjpn7c05,IKUN-C,732,BAD,eng,jpn,20,test-en-speech_9GhGiB4KhTM_004#bad,False,"[{""start_i"":18,""end_i"":32,""severity"":""major"",""error_type"":null},{""start_i"":33,""end_i"":51,""severity"":""major"",""error_type"":null},{""start_i"":63,""end_i"":64,""severity"":""major"",""error_type"":null},{""start_i"":75,""end_i"":78,""severity"":""major"",""error_type"":null}]",1724876827.026,1724876885.117
engjpn7c05,Llama3-70B,790,TGT,eng,jpn,95,test-en-speech_XwIQLLbD7SI_001,False,"[{""start_i"":6,""end_i"":13,""severity"":""minor"",""error_type"":null}]",1724876902.728,1724876925.298
engjpn7c05,Llama3-70B,57,TGT,eng,jpn,100,test-en-news_pa.52742,False,[],1724876941.069,1724876961.826
engjpn7c05,Llama3-70B,58,TGT,eng,jpn,100,test-en-news_pa.52742,False,[],1724876987.246,1724876987.246
engjpn7c05,Llama3-70B,59,TGT,eng,jpn,100,test-en-news_pa.52742,False,[],1724877014.475,1724877014.475
engjpn7c05,Llama3-70B,60,TGT,eng,jpn,100,test-en-news_pa.52742,False,[],1724877060.36,1724877060.36
engjpn7c05,Llama3-70B,61,TGT,eng,jpn,95,test-en-news_pa.52742,False,"[{""start_i"":26,""end_i"":28,""severity"":""minor"",""error_type"":null}]",1724877083.269,1724877091.053
engjpn7c05,Llama3-70B,62,TGT,eng,jpn,100,test-en-news_pa.52742,False,"[{""start_i"":31,""end_i"":33,""severity"":""minor"",""error_type"":null}]",1724877098.576,1724877128.271
engjpn7c05,Llama3-70B,63,TGT,eng,jpn,90,test-en-news_pa.52742,False,"[{""start_i"":52,""end_i"":60,""severity"":""minor"",""error_type"":null},{""start_i"":108,""end_i"":110,""severity"":""minor"",""error_type"":null},{""start_i"":91,""end_i"":93,""severity"":""minor"",""error_type"":null},{""start_i"":115,""end_i"":115,""severity"":""major"",""error_type"":null}]",1724877138.226,1724877193.689
engjpn7c05,Llama3-70B,64,TGT,eng,jpn,95,test-en-news_pa.52742,False,"[{""start_i"":47,""end_i"":49,""severity"":""minor"",""error_type"":null}]",1724877238.795,1724877245.826
engjpn7c05,Llama3-70B,65,TGT,eng,jpn,100,test-en-news_pa.52742,False,[],1724877292.932,1724877292.932
engjpn7c05,Llama3-70B,66,TGT,eng,jpn,95,test-en-news_pa.52742,False,"[{""start_i"":12,""end_i"":14,""severity"":""minor"",""error_type"":null}]",1724877311.047,1724877315.927
engjpn7c05,Gemini-1.5-Pro,770,TGT,eng,jpn,100,test-en-speech_RFcdOs5dgT4_000,False,[],1724877363.801,1724877363.801
engjpn7c05,refA,190,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877372.952,1724877401.406
engjpn7c05,refA,191,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877419.706,1724877419.706
engjpn7c05,refA,192,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877443.309,1724877443.309
engjpn7c05,refA,193,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877467.017,1724877467.017
engjpn7c05,refA,194,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877486.38,1724877486.38
engjpn7c05,refA,195,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877505.921,1724877505.921
engjpn7c05,refA,196,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877531.779,1724877531.779
engjpn7c05,refA,197,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877551.712,1724877551.712
engjpn7c05,refA,198,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877581.821,1724877581.821
engjpn7c05,refA,199,TGT,eng,jpn,100,test-en-social_111977470885664240,False,[],1724877603.458,1724877603.458
engjpn7c05,NTTSU,155,TGT,eng,jpn,100,test-en-social_111975617901079872,False,[],1724877651.505,1724877651.505
engjpn7c05,NTTSU,156,TGT,eng,jpn,90,test-en-social_111975617901079872,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""minor"",""error_type"":null}]",1724877684.406,1724877694.609
engjpn7c05,NTTSU,157,TGT,eng,jpn,90,test-en-social_111975617901079872,False,"[{""start_i"":0,""end_i"":3,""severity"":""major"",""error_type"":null}]",1724877718.998,1724877742.209
